PitcherThrows,RelSpeed,SpinRate,RelHeight,ZoneSpeed,ZoneTime,Extension,VertRelAngle,HorzRelAngle,SpinAxis,RelSide,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,VertApprAngle,HorzApprAngle,TaggedPitchNum
6083,Right,84.91684,2313.125909,4.92367,77.54064,0.448853,5.86293,-0.723405,-3.774507,216.892615,1.66232,-21.60324,17.28914,12.04091,2.44987,-0.8458,-4.799318,-1.621178,0
6101,Right,67.39072,2035.836066,5.20439,61.69513,0.570381,5.52361,2.723898,1.310766,70.443345,2.0022,-64.15043,-1.34638,-9.59686,2.40769,2.42812,-9.008535,-0.400635,4
6102,Right,83.20207,2319.421656,4.95849,75.32295,0.46197,5.67462,-1.053673,-2.966409,233.414094,2.08592,-27.53655,13.66229,16.43406,1.68005,0.68747,-6.203915,-0.0314,0
6103,Right,71.01355,2073.997773,5.06152,63.88886,0.548946,5.23144,1.87667,-2.247256,108.036855,2.06416,-54.87806,3.29429,-3.31961,2.25442,-0.32598,-8.183319,-2.83514,1
6104,Right,84.10259,2361.342006,4.90719,74.80862,0.462213,5.54868,-0.023147,-3.61204,172.160254,2.06674,-19.81879,21.4234,-2.72362,3.23395,-1.54003,-3.832432,-4.095605,0
6105,Right,83.07678,2293.092636,4.84317,74.79677,0.462888,5.70573,0.694829,-2.921361,218.677843,2.16016,-23.79123,17.57143,12.88158,3.50883,0.50936,-3.813564,-0.621783,0
6106,Right,84.27233,2403.499631,4.95378,75.82587,0.456477,5.73014,0.202412,-3.462737,225.513035,2.10254,-23.89958,16.32536,15.13379,3.151,0.13491,-4.319673,-0.761253,0
6107,Right,84.34698,2400.615676,4.76305,77.40657,0.452181,5.73687,-1.469908,-3.142147,227.858722,2.17148,-25.88474,13.58662,13.65009,1.23488,0.38014,-6.286547,-0.702377,0
6108,Right,70.43991,2137.913572,5.00282,64.10943,0.552437,4.95602,3.319804,-0.31419,65.301551,2.14446,-60.97263,-2.05811,-8.76827,3.06192,1.11692,-7.738615,-1.860087,4
6109,Right,84.18978,2411.269762,4.77605,77.76661,0.451141,5.68929,-0.140044,-1.361522,208.80212,2.10934,-26.53356,12.75646,6.40174,2.43436,1.37362,-5.06222,-0.216934,0
6110,Right,82.52661,2130.242557,5.09276,75.04799,0.46286,5.78816,0.893863,-2.346566,221.096213,2.03607,-26.45462,14.90308,11.82048,3.72052,0.83691,-4.074434,-0.23176,0
6111,Right,71.95635,2355.312489,5.02815,65.82319,0.5388,5.08992,1.56764,-0.185084,53.379925,2.17458,-60.55354,-4.51166,-8.59241,1.45986,1.28411,-9.398741,-1.707222,1
6112,Right,71.43596,2142.94003,5.05879,64.43223,0.545464,5.17689,2.078516,0.145342,48.575147,2.06943,-60.6546,-3.21795,-6.09075,1.9609,1.69863,-8.984324,-0.93484,1
6113,Right,68.02645,2296.824903,5.16357,62.02295,0.569099,5.39619,0.921015,-0.681753,54.156373,2.1764,-65.51023,-2.98815,-7.26233,0.56763,0.93228,-11.00843,-1.976806,4
6114,Right,72.05663,2265.22787,5.05277,66.06543,0.535223,5.46172,-0.302907,-2.057415,40.846873,2.14053,-57.70861,-2.40839,-3.71831,-0.03998,-0.09587,-10.790125,-2.720898,1
6115,Right,82.50849,2266.404415,4.88571,74.19196,0.467027,5.64003,0.470338,-1.887403,219.958479,2.09067,-27.54498,14.5608,10.90827,3.02931,1.23835,-4.710284,0.060009,0
6116,Right,81.77039,2273.723225,4.77782,73.72798,0.470586,5.72532,0.622442,-3.683056,231.807189,2.24108,-32.92151,9.82843,10.53536,2.61531,-0.31604,-5.515718,-1.8034,0
6124,Right,69.1415,2244.073118,5.1876,63.75935,0.556303,5.35559,1.407335,1.482706,63.746597,2.12236,-63.93531,-4.19335,-12.33379,1.18022,2.48539,-10.194407,-0.713554,4
6125,Right,69.45289,2138.176247,5.21744,64.04594,0.55681,5.02322,2.161113,1.195052,56.118553,1.93187,-65.29255,-5.44158,-10.8656,1.81711,2.15426,-9.618793,-0.726911,4
6126,Right,83.18904,2281.918603,4.91949,75.02091,0.462294,5.69612,0.248078,-3.223728,229.46848,2.03444,-27.20624,14.05048,14.70517,2.88386,0.25253,-4.861738,-0.599118,0
6127,Right,83.10202,2259.519315,4.84303,75.14362,0.46255,5.72048,-0.51305,-3.648158,218.721878,1.81233,-28.04683,13.25548,9.45115,2.02693,-0.80282,-5.761462,-1.96179,0
6128,Right,72.21131,2138.094563,5.08916,65.21087,0.539707,5.1673,1.103985,-0.444519,64.636522,2.14889,-57.64834,-1.41772,-7.46607,1.32427,1.10837,-9.404675,-1.769012,1
6129,Right,83.05126,2265.097948,4.73963,76.16635,0.457208,5.94441,-0.200047,-3.275817,224.001211,2.0754,-27.14966,13.20418,11.55276,2.2913,-0.0037,-5.274655,-1.204424,0
6130,Right,72.05588,2125.56066,5.1285,66.15462,0.534132,5.37635,0.889604,-1.472055,86.474786,1.96746,-53.59298,1.48201,-4.81614,1.49675,0.1858,-8.879409,-2.328875,1
6131,Right,83.30072,2222.06892,4.76056,76.08298,0.458108,5.81272,-0.659399,-3.784041,211.426708,1.93268,-23.37615,17.13674,9.67603,2.19803,-0.78472,-5.0548,-2.055504,0
6132,Right,70.23661,2098.566079,5.07428,64.23543,0.547984,5.42556,3.092312,-0.919841,64.228389,1.85216,-59.70192,-1.73323,-7.4452,2.99862,0.37012,-7.813576,-2.243777,1
6133,Right,70.28813,2291.641702,5.35244,65.29444,0.546018,5.26962,2.408506,-1.871029,38.632957,1.69722,-65.67606,-8.12264,-7.79406,2.14438,-0.71043,-9.451771,-3.253997,4
6149,Right,81.92863,2165.56519,4.89427,74.22788,0.470441,5.50771,-0.836246,-2.150627,233.943142,2.12297,-30.6647,12.05879,14.48548,1.55623,1.31793,-6.533376,0.430945,0
6150,Right,80.99459,2151.751672,4.82569,73.83696,0.472907,5.64706,-0.249732,-2.28417,238.376124,2.14611,-31.26057,11.91201,17.02375,1.98751,1.43306,-6.059314,0.756611,0
6151,Right,70.64948,2015.653321,5.15016,64.18535,0.550244,5.0792,2.379223,0.147156,56.235096,1.98518,-59.70574,-1.25795,-4.93288,2.41878,1.71282,-8.481264,-0.725531,1
6152,Right,82.18649,2175.221251,4.83509,74.21784,0.467076,5.78104,-0.247737,-1.917777,241.43698,2.12249,-31.02758,11.08697,17.57855,2.01883,1.80239,-6.048618,1.231194,0
6153,Right,81.12331,2123.565865,4.80027,72.94741,0.472833,5.89495,1.421536,-2.907085,235.0799,2.20362,-31.16907,11.99001,14.93611,3.52461,0.74698,-4.439273,-0.231083,0
6154,Right,82.28977,2199.408681,4.81251,75.48595,0.463009,5.7032,0.412604,-1.62481,218.86114,2.30746,-28.20931,13.17501,9.60422,2.84635,1.59346,-4.83896,0.092322,0
6155,Right,81.65407,2246.898327,4.82235,74.52177,0.468825,5.7669,-1.314289,-3.971865,241.477932,2.11039,-32.36297,10.0676,15.90528,0.89912,-0.26655,-7.312239,-1.12947,0
6156,Right,81.96694,2223.60093,4.89889,74.37129,0.469113,5.52174,-0.342788,-1.209809,220.803116,2.19452,-25.54293,16.93973,13.36796,2.44975,2.17725,-5.132664,1.172938,0
6157,Right,83.26089,2178.410499,4.99391,74.56363,0.462661,5.80194,-0.244875,-2.718862,234.469357,2.10095,-27.19738,14.12477,17.55977,2.49946,1.0337,-5.38032,0.424732,0
6158,Right,83.74714,2253.038655,4.85998,75.078,0.461271,5.66933,1.007901,-4.245728,240.639084,2.02249,-32.17703,8.89721,13.08095,3.12097,-0.85324,-4.994044,-1.917047,0
6159,Right,84.83458,2281.553973,4.87397,76.05331,0.456485,5.71004,-2.214554,-5.188143,228.179326,1.87601,-25.99442,14.2319,14.14272,0.63506,-1.79221,-7.095416,-2.671817,0
6160,Right,71.21744,2166.462035,5.26265,64.353,0.546598,5.15377,1.898701,-0.05148,79.864583,1.92165,-56.77743,0.89839,-6.84248,2.31921,1.30299,-8.471712,-1.263823,1
6161,Right,71.38986,2256.112059,5.25062,64.67549,0.54439,5.40621,0.232834,-2.430995,59.668178,1.98011,-60.18086,-2.97016,-8.7791,0.4539,-1.03058,-10.730275,-3.993985,1
6162,Right,82.29385,2226.254407,4.87934,74.84304,0.463768,5.89167,-0.220375,-2.574392,210.68561,2.0355,-27.40509,14.11505,7.55056,2.39076,0.27283,-5.363069,-1.220882,0
6163,Right,82.85671,2244.907152,4.95271,74.78228,0.465351,5.63292,-1.122049,-2.46588,246.992526,2.27087,-33.0049,8.79914,17.08627,1.15433,1.39264,-7.248425,0.587218,0
6164,Right,81.94455,2231.891605,4.80826,73.84217,0.469271,5.77442,-0.804873,-2.426658,222.109888,2.19468,-29.17789,13.33343,10.63024,1.62709,0.82112,-6.277648,-0.523896,0
6165,Right,72.61571,2162.953522,5.11234,65.28067,0.53809,5.15016,1.581757,-0.922462,65.008749,1.9755,-58.62306,-2.72874,-10.5017,1.71676,0.23185,-9.111198,-2.783403,1
6166,Right,84.2912,2264.95124,4.96467,74.90653,0.460498,5.56589,0.741104,-1.664649,234.215627,2.06513,-28.99927,11.93749,14.27973,3.24071,1.69961,-4.713944,0.881979,0
6167,Right,80.97838,2202.048167,4.80785,73.34634,0.472734,5.84685,0.415863,-3.026847,186.259332,2.08937,-26.18651,16.95446,1.69725,3.01263,-0.58454,-4.524138,-2.723312,0
6168,Right,71.44545,2147.914023,5.15477,64.78045,0.545556,5.00131,1.793067,-0.046895,63.644824,1.96343,-57.86019,-0.40421,-4.975,2.02633,1.50458,-8.724314,-0.926114,1
6169,Right,84.88387,2308.40588,4.84572,77.825,0.44882,5.7678,-0.015383,-3.441607,215.907183,2.16391,-25.29671,13.59013,8.98024,2.72332,-0.2945,-4.735638,-1.837846,0
6170,Right,84.1394,2260.841742,4.85252,76.61884,0.456871,5.68329,-3.080159,-3.449842,218.51522,1.81245,-26.73714,13.55725,9.6691,-0.25463,-0.60134,-8.045602,-1.723551,0
6171,Right,83.95244,2295.364215,4.89006,75.69042,0.459157,5.61843,-0.18761,-2.951959,219.096464,2.08395,-29.35817,11.3404,8.01461,2.26823,-0.00552,-5.666613,-1.523083,0
6172,Right,86.45136,2340.105228,4.84282,77.75205,0.447211,5.59954,-0.214928,-4.955625,213.122432,1.76502,-24.89934,13.70918,8.01993,2.56647,-2.20469,-4.883845,-3.532921,0
6173,Right,75.38928,2348.374578,5.1131,68.53863,0.516141,5.07047,0.647215,-2.386709,78.730326,1.87866,-50.83243,0.595,-6.07717,1.48783,-0.87928,-8.585961,-3.460564,1
6174,Right,85.16385,2298.096206,5.08293,76.97206,0.451473,5.67179,0.993628,-3.762253,198.414906,1.67904,-25.4019,13.94599,4.19256,3.89458,-1.48425,-3.772377,-3.015921,0
6175,Right,83.72665,2326.884306,4.85524,75.7949,0.462874,5.16315,1.759719,-2.44266,190.216515,1.6882,-30.76935,10.59091,1.65724,3.9494,-0.47411,-3.923385,-2.149851,0
6176,Right,80.84666,2259.770036,4.84413,72.89695,0.474545,5.91772,-0.617566,-3.53782,237.730437,2.02931,-31.92478,11.54745,15.74564,1.6095,0.05408,-6.59908,-0.715004,0
6177,Right,71.66391,2190.66871,5.25951,64.38266,0.544288,5.1992,2.82123,-2.165436,91.060903,1.93203,-54.94338,2.24595,-5.36264,3.33849,-0.55256,-7.249478,-3.113701,1
6178,Right,82.48084,2154.754696,4.71474,73.56735,0.468259,5.77809,0.846766,-3.63274,219.428176,1.84902,-27.48427,14.84391,10.85119,3.21391,-0.63137,-4.353747,-1.695509,0
6179,Right,84.059,2279.294151,5.20013,76.33642,0.455863,5.80298,-1.59381,-3.566427,215.795242,1.78279,-25.25352,14.86324,9.71394,1.61013,-0.72888,-6.328752,-1.829878,0
6180,Right,70.84454,2329.517355,5.26175,64.3562,0.547795,5.25901,1.438503,-0.594301,62.000874,1.89659,-60.87385,-2.9452,-9.45839,1.54079,0.55001,-9.647502,-2.274977,1
6181,Right,84.5099,2391.916323,4.98668,75.9957,0.455212,5.74404,1.949301,-3.816195,231.055994,1.94867,-27.97498,12.02729,13.12312,4.47508,-0.51609,-3.299758,-1.476135,0
6182,Right,69.8393,2231.260584,5.31103,63.63903,0.554457,5.32984,3.199965,-2.060569,47.879939,1.96497,-67.7487,-8.40252,-11.52359,2.67286,-0.92956,-9.116255,-4.104926,4
6183,Right,69.32559,2265.29838,5.26962,63.75366,0.558839,5.06724,2.402126,-1.359892,54.823276,1.82235,-67.67338,-7.3854,-13.20016,1.89703,-0.56011,-9.811008,-3.694132,4
6196,Right,87.92629,2276.983134,5.80291,80.97692,0.42701,6.43715,-1.480429,-0.189435,203.928697,0.57707,-25.60596,9.59323,3.78945,2.30831,0.71877,-6.282321,0.498392,0
6197,Right,87.95988,2234.965175,5.84862,81.48775,0.424398,6.55658,-0.225204,1.529601,224.601758,0.44935,-24.90808,9.86182,8.79276,3.56638,2.58487,-4.90252,3.126526,0
6198,Right,88.42876,2234.607835,5.90657,81.49337,0.425581,6.23702,-1.075064,-0.751562,187.833507,0.67434,-20.66367,14.30036,1.82717,3.1927,0.13328,-4.971297,-0.421413,0
6199,Right,73.09871,2569.905345,6.09407,67.47285,0.523314,5.89317,-1.338605,-0.301516,27.253314,0.4136,-65.51425,-12.64749,-7.42733,-0.60852,-0.4853,-13.228736,-1.644078,4
6200,Right,88.72779,2345.484806,5.96917,80.11678,0.429357,6.09796,-0.045034,-1.211248,213.001557,0.64901,-20.36934,15.21792,9.07465,4.23006,0.2848,-3.929811,0.423585,0
6201,Right,89.34288,2219.263767,5.93925,80.69687,0.423032,6.594,-1.880034,-1.25431,223.235726,0.58372,-20.30407,14.24237,12.22198,2.52368,0.45281,-5.772188,0.969501,0
6202,Right,87.68646,2311.528029,5.95849,79.38192,0.43133,6.50809,-1.851608,-0.783835,210.802567,0.50344,-22.18576,13.72934,7.42619,2.40967,0.4029,-6.080272,0.565479,0
6203,Right,88.68662,2154.118312,6.04385,79.45606,0.428358,6.44985,0.883985,0.077165,218.988086,0.36221,-22.81938,12.60241,9.13863,4.95445,1.19466,-3.488557,1.734375,0
6204,Right,88.62807,2139.705708,6.0395,79.78961,0.428741,6.34854,-0.559786,0.383561,205.339354,0.32518,-22.24592,13.23922,5.65843,3.67036,1.14979,-4.804432,1.408145,0
6205,Right,88.66209,2170.203885,5.94088,80.27661,0.426197,6.61435,-2.681138,-1.66451,211.829037,0.4124,-21.91076,13.15457,7.38544,1.65658,-0.49705,-6.855636,-0.320152,0
6206,Right,74.96277,2512.371274,5.79022,69.21978,0.50581,6.10702,-0.361997,0.586526,61.474708,0.96171,-55.51196,-6.1228,-14.1215,0.82946,0.3273,-10.543094,-1.968365,1
6207,Right,87.99789,2199.835802,5.92283,79.65899,0.427749,6.74295,-1.534543,-0.339476,209.780048,0.51391,-22.24875,13.07249,6.76811,2.66641,0.76777,-5.792574,0.895784,0
6208,Right,75.73808,2570.198247,5.65224,69.57784,0.499187,6.37659,0.270793,0.079004,57.427264,0.97031,-56.92208,-8.81788,-16.25753,1.15787,-0.3118,-10.234201,-2.876207,1
6209,Right,87.01458,2282.047828,5.85684,79.01792,0.431717,6.82461,-2.204296,-0.443928,217.33219,0.79693,-24.1095,11.86997,8.09752,1.83592,1.06676,-6.796939,1.036891,0
6210,Right,73.26623,2519.781469,5.82414,67.02045,0.516841,6.2578,3.143996,2.808614,67.766738,0.98156,-57.99913,-6.43213,-19.73808,3.89633,1.92859,-7.588457,-0.754928,1
6211,Right,87.17632,2125.846052,5.80123,79.06816,0.431098,6.75213,-0.269515,-0.963358,215.78442,0.78064,-27.89379,7.98268,4.86937,3.23052,0.30635,-5.561578,-0.074588,0
6212,Right,86.99576,2182.547167,5.81598,79.71687,0.430603,6.80873,-2.855715,-0.756979,180.668403,0.73542,-26.69785,9.09626,0.09256,0.98301,0.05237,-7.886366,-0.740053,0
6213,Right,73.0213,2442.055835,6.01732,66.57874,0.520887,6.33756,0.396266,0.808119,27.783923,0.4178,-64.44011,-12.0626,-7.34414,1.0122,0.54987,-11.493017,-0.527394,4
6214,Right,81.0493,1502.486849,5.53092,73.4814,0.477054,5.65236,-3.521381,-5.003011,238.283768,3.00101,-31.9184,12.01477,16.7869,-0.4299,-0.27806,-9.419944,-2.013523,0
6215,Right,68.07389,2434.452305,5.98389,61.76487,0.573443,5.15738,3.351471,-2.069288,18.413877,2.47184,-82.42654,-18.94647,-7.08674,2.2754,-0.06738,-11.536283,-3.32553,4
6216,Right,80.43942,1539.085796,5.58008,73.21688,0.476672,5.81496,-0.796027,-4.700945,237.684987,2.96589,-35.89144,7.97142,10.21957,1.84642,-0.56334,-7.437877,-2.87697,0
6217,Right,70.96625,2580.48407,5.86153,64.50589,0.549025,5.20824,2.06323,-1.426438,27.594434,2.53011,-77.14725,-18.9582,-11.02359,1.37431,0.26976,-11.864575,-3.386352,4
6218,Right,67.69101,2443.178226,5.94494,61.07187,0.572933,5.5257,5.696187,-1.155159,24.983276,2.46765,-81.62906,-18.26186,-9.57375,4.4864,0.58978,-9.185173,-2.858374,4
6219,Right,67.56836,2435.216989,5.97795,61.16447,0.576639,5.36086,3.940841,-2.40272,20.877905,2.40253,-85.92741,-21.73765,-9.20666,2.52194,-0.61914,-11.630512,-4.039232,4
6220,Right,82.33254,1588.423228,5.59205,74.03889,0.468142,5.90865,-1.458411,-4.785563,234.746816,2.93011,-34.36478,7.94217,8.93579,1.36962,-0.77748,-7.853594,-3.187908,0
6221,Right,89.64911,2452.411363,6.10885,79.71963,0.432631,5.61881,-0.362843,-2.942103,167.327601,2.2565,-12.30469,23.82741,-5.03654,4.74439,-0.91133,-2.80636,-3.838552,0
6222,Right,67.30064,2431.720714,6.06499,60.117,0.582777,5.23101,5.554581,-0.409849,20.905727,2.43284,-86.74276,-21.17918,-9.09103,4.07435,1.28998,-10.200865,-2.02079,4
6223,Right,86.42507,2284.016759,5.83692,78.32915,0.442513,5.98169,-1.826293,-3.608343,165.522536,2.51021,-17.33469,20.46686,-4.94418,2.69562,-1.25084,-5.144545,-4.493378,0
6224,Right,69.85813,2490.062771,6.03208,62.94179,0.559513,5.29746,2.899144,-1.778415,15.227338,2.40874,-82.88646,-22.45289,-6.75969,1.85038,0.17523,-12.113013,-2.981762,4
6225,Right,81.60299,1655.687644,5.62129,74.24581,0.467767,6.11087,-1.683628,-5.313626,221.557923,2.8227,-29.80773,12.43146,9.72375,1.57337,-1.29439,-7.256468,-3.571901,2
6226,Right,85.20362,2175.892477,5.92773,77.35366,0.448327,6.00311,-2.40599,-3.600749,190.493822,2.31227,-18.91749,19.88391,3.4324,2.11631,-0.74231,-6.011693,-2.985435,0
6227,Right,85.64046,2344.31009,5.83832,77.71624,0.448874,5.79484,-2.375967,-4.815284,171.222813,2.65422,-18.83686,20.05914,-2.88725,2.04943,-2.07599,-5.94368,-5.328872,0
6228,Right,83.95192,2246.393469,5.89691,76.38194,0.45612,5.84182,-3.116552,-2.075253,177.099621,2.30879,-21.333,18.82899,-0.88295,1.21803,0.30573,-7.137297,-2.233479,0
6229,Right,70.42652,2631.554026,5.85232,64.57452,0.549136,5.49763,0.968273,-2.175771,11.891189,2.36179,-78.60343,-20.39092,-4.72402,0.20845,-0.06798,-13.22922,-3.021502,4
6230,Right,85.0341,2236.991249,5.85371,78.5504,0.446949,6.01346,-4.657328,-3.645319,184.54494,2.13564,-19.42403,19.13922,1.42681,-0.09759,-1.12688,-8.286834,-3.389434,0
6231,Right,85.61466,2229.779187,5.78776,77.19673,0.448969,5.80825,-0.493257,-3.965823,177.929268,2.41474,-20.56525,18.34741,-0.61295,3.61418,-1.3302,-4.403711,-4.075134,0
6232,Right,68.11783,2467.673789,5.89187,62.3062,0.56823,5.2672,4.530336,-1.640723,22.366937,2.4738,-78.5354,-16.20414,-7.5017,3.6136,0.30698,-9.680715,-2.970244,4
6233,Right,82.19898,2053.161543,5.83034,74.91325,0.462938,5.94466,1.941239,-2.525609,187.847591,2.64109,-26.88568,14.48595,1.81843,5.39292,0.44847,-3.112373,-2.19969,0
6234,Right,83.89663,2143.43114,5.89823,75.80007,0.455687,6.03768,-0.483824,-3.822276,179.062533,2.56455,-21.3871,18.69879,-0.2828,3.66698,-1.00344,-4.561454,-3.872948,0
6235,Right,84.83871,2214.044633,5.84887,77.27369,0.448294,6.18849,-2.277017,-3.807951,181.499648,2.38226,-21.58277,17.21292,0.41618,1.94218,-1.10413,-6.362113,-3.733123,0
6236,Right,84.58933,2156.005331,5.92659,77.30975,0.450617,5.97304,-3.077492,-2.809263,197.892189,2.57703,-21.96887,17.22989,5.13965,1.23665,0.39889,-7.207691,-1.886492,0
6237,Right,68.90004,2482.955464,6.03058,63.69762,0.563368,5.07059,0.810775,-1.811627,16.931596,2.35011,-78.0902,-16.82103,-5.73284,0.28791,0.16378,-13.169163,-2.829947,4
6238,Right,85.86053,2287.896971,5.961,77.92748,0.444334,6.02588,-2.026721,-2.510659,178.71576,2.41197,-19.96336,18.14993,-0.37724,2.41777,0.05383,-5.821411,-2.578431,0
6239,Right,68.71628,2496.819528,6.0276,63.00348,0.56433,5.23112,2.40894,-2.227839,16.638941,2.28836,-77.93662,-16.4582,-5.54087,1.80036,-0.26863,-11.650804,-3.211897,4
6240,Right,87.27458,2222.661679,5.92431,79.03943,0.431544,6.77103,-2.562579,-1.513573,207.764062,0.39845,-21.7606,14.19017,6.79382,1.76858,-0.41781,-6.728136,-0.273166,0
6241,Right,87.74441,2167.047152,5.82879,80.03612,0.426977,6.80009,-1.662844,-2.021572,216.226484,0.43708,-21.66552,13.52824,9.06288,2.5044,-0.65339,-5.801959,-0.367029,0
6242,Right,87.03518,2154.04139,5.89841,80.09825,0.427481,7.0371,-3.352572,-0.617784,214.745198,0.46586,-21.62745,13.64953,8.70607,1.04669,0.63009,-7.467256,0.980942,0
6243,Right,87.37907,2209.871469,5.85574,79.84536,0.430731,6.56087,-2.027967,-1.63707,203.424775,0.31975,-24.71608,11.09926,4.30079,1.93529,-0.82312,-6.694436,-0.854994,0
6244,Right,87.96959,2332.335676,5.92881,79.46314,0.429824,6.58077,-1.773357,-0.862777,180.240339,0.4317,-22.14178,13.523,0.05134,2.45776,-0.35478,-6.003314,-0.853439,0
6245,Right,82.40706,2074.779836,5.98616,74.6632,0.463482,5.99061,-1.07764,-2.395085,166.405322,2.41583,-22.24773,19.22115,-4.29764,3.13249,-0.16325,-5.306961,-3.166454,0
6246,Right,84.79379,2187.348346,6.07523,76.62245,0.451669,5.86538,-0.515717,-2.544228,183.22492,2.67961,-20.9532,18.42875,0.9602,3.84957,0.39464,-4.503477,-2.372298,0
6247,Right,68.32849,2421.435596,5.9175,62.10442,0.569644,5.29131,3.609757,-2.99046,22.319025,2.52679,-81.30831,-18.66658,-8.58544,2.54035,-0.99913,-11.098106,-4.512584,4
6248,Right,68.52795,2474.231721,5.8822,62.77956,0.564667,5.22301,4.225042,-0.781032,3.815691,2.29671,-79.62142,-18.06942,-1.33835,3.22685,1.45085,-10.161832,-1.018461,4
6249,Right,84.00749,2205.426317,5.95024,76.57527,0.452551,5.99651,0.630916,-2.895139,187.159462,2.5373,-21.01781,18.51812,2.16874,4.78417,0.03296,-3.361848,-2.506136,0
6250,Right,83.73184,2109.270785,5.81939,76.57956,0.455363,6.15783,-5.292759,-2.305398,168.680547,2.4634,-20.75308,19.2758,-3.5804,-0.8176,0.03407,-9.187181,-2.950778,0
6251,Right,84.35591,2178.381438,6.00123,75.92143,0.454902,5.86678,-0.362052,-2.826278,177.711865,2.50245,-18.02497,21.92293,-0.81815,4.16242,-0.19323,-3.838936,-2.972668,0
6252,Right,68.91648,2519.828889,5.87124,63.65139,0.564491,5.4989,-1.937221,-3.172521,12.109989,2.41997,-84.13953,-22.62592,-5.33721,-2.95581,-0.9952,-16.935478,-4.132409,4
6253,Right,88.63528,2362.596423,6.03704,80.18539,0.432695,5.72073,1.36869,-3.386184,195.337334,2.20884,-17.61127,18.53139,4.75185,5.84679,-0.55296,-1.992195,-2.53896,0
6254,Right,83.89099,2162.125077,5.96543,76.26183,0.454487,6.03767,-1.899431,-3.5382,184.987945,2.25932,-18.50155,21.37348,1.74654,2.66089,-0.87544,-5.438979,-3.224967,0
6255,Right,84.3022,2156.54393,5.85705,76.06052,0.454364,5.81981,2.204248,-1.978444,188.08212,2.66293,-18.54521,21.30824,2.83504,6.36322,1.05903,-1.36157,-1.471118,0
6256,Right,68.61077,2536.919225,5.98641,63.97515,0.566308,5.50619,-3.015232,-4.79767,17.314566,2.37083,-79.8154,-17.90517,-6.24307,-3.49727,-2.64676,-17.141646,-5.915935,4
6257,Right,84.95693,2194.886558,5.9731,76.69654,0.449715,6.1025,-1.030507,-3.940867,180.545697,2.25956,-18.64812,20.39391,0.18094,3.46372,-1.37563,-4.614946,-3.908409,0
6258,Right,84.14666,2073.284309,5.95853,76.73314,0.452319,6.16969,-4.114757,-2.536966,185.18296,2.21032,-18.55505,20.94033,1.77528,0.60149,0.01351,-7.645274,-2.217071,0
6259,Right,82.75457,2097.463108,5.84437,74.49052,0.464725,5.71942,0.053819,-2.852594,205.712244,2.78198,-21.27261,20.41899,9.10634,4.12185,0.88149,-4.007025,-1.226717,0
6260,Right,65.90516,2428.361452,6.02818,59.45584,0.589861,5.57335,5.251351,-2.416295,22.224383,2.4729,-89.9154,-22.74824,-10.32638,3.45834,-0.64588,-11.119686,-4.255334,4
6261,Right,70.13887,2526.203528,6.00225,64.21155,0.556116,5.31909,-0.228195,-2.500273,26.104036,2.36218,-82.12583,-22.42407,-12.07465,-1.05593,-0.99197,-14.943601,-4.658543,4
6262,Right,80.34938,1305.998227,5.61453,73.27573,0.477421,5.76351,-1.69269,-3.807453,253.387217,2.98751,-38.01518,5.98567,14.96182,0.86724,0.68544,-8.696325,-1.130535,2
6263,Right,70.14993,2577.351717,5.98044,64.05765,0.548559,5.65067,3.541222,-2.004096,11.977371,2.27332,-76.78583,-18.6954,-4.38181,2.89071,0.03822,-10.440289,-2.787379,4
6264,Right,69.24199,2496.82255,5.86753,62.58837,0.560328,5.48149,4.665543,-1.561793,21.126746,2.27451,-80.80099,-20.19131,-8.65205,3.51068,0.09187,-10.03606,-3.101896,4
6265,Right,68.42903,2486.950545,6.02591,62.6085,0.567038,5.37639,1.574362,-1.784982,27.596883,2.27947,-80.93319,-18.86316,-11.03461,0.75848,-0.314,-13.038033,-3.755894,4
6266,Right,85.00717,2227.022451,5.93359,76.17252,0.45026,6.09364,-0.673472,-1.698499,171.200802,2.3901,-17.44186,21.69489,-3.12949,3.85687,0.55781,-4.066667,-2.261701,0
6267,Right,84.10453,2278.965023,5.90449,77.32303,0.453106,5.85425,-2.955551,-3.133374,176.612485,2.45003,-22.01796,17.61501,-0.96882,1.31701,-0.54493,-7.069509,-3.306737,0
6268,Right,84.09711,2208.61861,5.89925,76.65561,0.453885,5.94956,-2.576791,-2.305955,162.364862,2.55135,-21.92722,17.84217,-5.24264,1.67854,-0.0254,-6.707164,-3.246709,0
6269,Right,69.74554,2590.979015,5.81519,63.24395,0.56303,5.10382,0.490762,-2.064393,10.33101,2.29553,-83.50863,-22.31304,-4.51173,-0.68114,-0.02642,-14.490558,-2.867901,4
6270,Right,84.51001,2179.658242,5.95772,76.94446,0.450277,6.01902,-1.194564,-2.089047,182.823904,2.59882,-21.01749,18.12206,0.82961,3.09889,0.7321,-5.183481,-1.939946,0
6271,Right,87.06484,2246.734056,5.96289,79.51593,0.431313,6.68476,-1.991616,-1.024967,215.805673,0.18108,-25.12576,10.78642,6.92776,2.04644,-0.17918,-6.74584,0.238386,0
6272,Right,86.41665,2155.533155,5.86922,79.19539,0.434522,6.53491,-0.341749,-2.517049,224.647253,0.40117,-26.41537,10.03316,8.79792,3.35417,-1.17592,-5.322772,-0.920049,0
