PitcherThrows,RelSpeed,SpinRate,RelHeight,ZoneSpeed,ZoneTime,Extension,VertRelAngle,HorzRelAngle,SpinAxis,RelSide,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,VertApprAngle,HorzApprAngle,TaggedPitchNum
4460,Left,81.55169,2079.287307,5.63687,73.89219,0.472108,5.54014,-1.297775,2.046101,148.037327,-1.88076,-24.38049,18.64643,-10.68705,2.39126,-0.85822,-5.882495,0.141277,0
4461,Left,83.41944,2141.444145,5.74873,75.41011,0.462828,5.48741,-0.747582,4.273479,152.974363,-1.6411,-21.50556,19.84655,-9.37788,3.25523,1.58283,-4.812353,2.610461,0
4462,Left,81.32319,2058.812938,5.69849,73.54078,0.475317,5.32309,-0.238194,1.736902,147.262348,-2.01253,-24.40887,19.20489,-11.36095,3.44079,-1.32886,-4.825203,-0.279664,0
4463,Left,81.28782,2152.676705,5.58472,73.79937,0.47408,5.56913,-2.832328,2.329126,132.71886,-1.75762,-26.66805,16.71906,-16.41509,0.71234,-0.94869,-7.805157,-0.600246,0
4464,Left,71.41242,2189.888314,5.42322,66.11605,0.541181,5.01267,1.045879,3.310431,281.314742,-1.67995,-55.66901,0.86925,4.04295,1.77302,1.7849,-8.987762,4.02284,1
4465,Left,82.08536,2119.801154,5.57071,74.13015,0.467696,5.77878,-0.631913,3.508099,148.358634,-1.52727,-22.75206,19.47434,-11.07001,3.08561,0.81843,-4.952418,1.530831,0
4466,Left,71.46869,2222.246536,5.41812,65.78869,0.541811,5.09234,0.111985,3.898794,197.078026,-1.78303,-49.94924,6.72063,1.5091,1.36147,2.02276,-8.937649,4.164841,1
4467,Left,81.4564,2230.715846,5.63623,73.86653,0.472425,5.60498,-1.977406,3.307809,148.032593,-1.50214,-22.6645,20.42009,-11.79123,1.89783,0.60648,-6.25504,1.206956,0
4468,Left,84.89293,2239.221207,5.56368,76.34996,0.453023,5.76074,-0.291083,3.383759,133.323553,-1.5223,-22.69293,16.92564,-16.40509,3.4012,0.26376,-4.596936,0.452728,0
4469,Left,71.94135,2130.610494,5.43847,64.90391,0.542623,5.11722,1.001005,2.08922,263.432369,-1.6552,-54.09999,2.74004,5.11335,1.87381,0.73982,-8.874121,2.993738,1
4470,Left,84.88315,2171.106231,5.62051,76.62983,0.455835,5.4321,-2.09156,3.435535,158.108325,-1.56259,-19.81631,20.29556,-7.56701,2.006,1.02806,-5.843595,2.092556,0
4471,Left,75.977,2383.734957,5.38861,69.41531,0.510864,5.34906,-2.164536,4.789287,211.422928,-1.83622,-42.82124,7.55989,3.53477,-0.21813,2.96095,-9.94506,5.414482,1
4472,Left,84.71902,2259.490904,5.52358,76.24105,0.456335,5.50581,-1.335635,2.915489,175.216196,-1.59719,-18.03387,22.16596,-1.73083,2.76981,0.98753,-4.78859,2.607825,0
4473,Left,75.41652,2049.253249,5.38703,68.03798,0.509695,5.79677,-0.557499,2.729213,138.923753,-1.80945,-32.87187,17.27895,-13.43627,2.12856,-0.38867,-6.734458,0.324095,2
4474,Left,74.6091,1945.146633,5.42754,67.53895,0.516145,5.57804,1.157913,2.620806,131.58825,-2.06525,-39.48069,11.94753,-11.42465,3.2202,-0.56788,-6.175799,0.584848,2
4475,Left,82.4793,2127.856942,5.46323,74.53899,0.467948,5.44628,-1.066703,1.115353,171.092665,-1.95279,-22.73493,19.53702,-2.82473,2.56965,-1.1438,-5.355817,0.612627,0
4476,Left,73.69865,1781.773445,5.42504,66.86003,0.519395,5.86057,-0.25628,1.876776,154.655518,-1.86751,-34.61777,17.46009,-7.39709,2.302,-0.73974,-6.749236,0.550287,2
4477,Left,73.1125,2173.537076,5.45146,66.89157,0.531435,4.90973,0.819115,2.106502,199.169061,-1.7701,-47.62148,6.89874,1.77563,2.25815,0.37072,-7.828768,2.419281,1
4478,Left,84.34682,2255.72946,5.61531,76.10491,0.457688,5.55123,-0.979263,3.852995,183.72919,-1.64264,-16.27123,24.16734,1.48106,3.34217,2.08654,-4.114845,4.115863,0
4479,Left,69.77092,2232.134474,5.50576,63.40586,0.559101,4.82191,5.399583,-0.474015,281.21118,-1.81221,-60.91114,-0.56669,12.57072,5.55942,-1.21362,-5.62518,1.731787,1
4480,Left,85.36591,2312.860267,5.5629,76.70061,0.452824,5.54273,-1.252816,2.804047,130.961416,-1.70467,-22.78596,16.79765,-17.63371,2.49163,-0.55147,-5.556015,-0.337423,0
4629,Left,85.19977,2141.871855,5.5068,77.38699,0.444906,6.38461,-3.096283,1.921262,174.511306,-0.80746,-18.68682,19.5247,-1.74717,1.09698,0.81493,-6.679027,1.604909,0
4630,Left,84.92333,2049.840018,5.47159,77.24222,0.447699,6.15686,-2.688062,1.551476,164.321002,-0.77236,-20.18804,18.50466,-4.81894,1.30315,0.25975,-6.52859,0.682235,0
4631,Left,84.91335,2076.880738,5.43378,76.8384,0.447016,6.308,-1.480771,1.735718,162.828494,-0.92463,-20.243,18.33178,-5.24307,2.38183,0.2379,-5.363162,0.787648,0
4632,Left,86.31033,2164.446879,5.49876,78.00186,0.441351,6.10924,-0.830086,1.813589,159.601008,-0.83273,-18.64155,18.96162,-6.55949,3.1773,0.2982,-4.411721,0.632217,0
4633,Left,69.65745,1983.967536,5.1287,63.43551,0.550629,5.77845,3.781155,-0.234203,309.543489,-1.06454,-68.66031,-10.13067,14.65918,2.93035,-0.06086,-8.812333,2.39171,1
4634,Left,85.38792,2139.50439,5.54385,76.69421,0.447603,6.07415,-0.430402,1.583722,142.399915,-0.73688,-18.01359,20.66261,-14.81398,3.64431,-0.5056,-3.920096,-1.083301,0
4635,Left,69.98203,2193.398579,5.10918,63.55374,0.547338,5.91822,4.414304,-0.859115,317.073617,-1.10481,-71.37815,-13.54603,14.44241,3.26614,-0.69861,-8.702802,1.733988,1
4636,Left,85.53385,2207.282457,5.48078,78.23296,0.443862,6.03936,-2.532993,1.887144,155.935272,-0.83681,-16.58871,21.44359,-9.02579,1.75029,0.15898,-5.70819,0.263539,0
4637,Left,73.4344,1375.348796,5.09425,67.0938,0.512237,6.563,0.336632,1.361656,145.753713,-1.1657,-35.44364,15.20859,-9.22682,2.44931,-0.68605,-6.368761,-0.315599,2
4638,Left,74.92883,1505.455154,5.07294,68.80376,0.502471,6.56162,-1.350721,3.602273,117.225555,-1.08483,-39.23978,9.49953,-15.36276,0.56195,0.94181,-8.690803,0.81173,2
4639,Left,86.74402,2269.048883,5.42478,79.49906,0.435479,6.18125,-1.205938,1.744911,159.565622,-0.97309,-17.3043,19.30497,-6.7713,2.86848,0.07443,-4.513686,0.523638,0
4640,Left,85.24452,2269.708224,5.43907,78.12716,0.443861,6.08409,-0.925321,1.292377,150.250821,-1.12762,-18.7319,19.30029,-10.36036,3.02176,-0.79518,-4.492214,-0.57356,0
4641,Left,85.57412,2250.637492,5.45285,78.35034,0.442273,6.10258,-1.078953,0.167747,153.079034,-0.99421,-18.29954,19.46096,-9.28323,2.92995,-1.61268,-4.568826,-1.505086,0
4642,Left,84.50017,2195.473562,5.47572,77.53573,0.445904,6.35507,-2.217037,1.194034,155.744406,-0.92332,-20.0045,18.37851,-7.73752,1.76668,-0.46897,-6.021699,-0.207195,0
4643,Left,86.3688,2154.388973,5.30018,79.33009,0.437159,6.15866,-1.330992,1.689533,155.114995,-0.8542,-18.41879,18.47351,-8.05024,2.53493,0.03622,-4.833626,0.237917,0
4664,Left,68.27568,2072.374185,5.01472,61.61774,0.565269,5.93269,2.971671,0.825425,338.338468,-1.2654,-83.54012,-21.85686,9.6404,0.81281,0.30382,-12.341616,2.563758,1
4665,Left,85.67069,2158.291409,5.54535,77.78025,0.444477,6.06009,-2.114728,-0.314998,157.618049,-0.85546,-17.38162,20.75623,-8.00528,2.1387,-1.81411,-5.45112,-1.756416,0
4666,Left,85.72025,2124.939959,5.39809,78.18497,0.442221,6.18052,-2.021019,1.263223,144.397767,-0.68833,-19.65607,18.09556,-12.06079,1.89258,-0.5267,-5.762669,-0.913752,0
4667,Left,86.59052,2145.062876,5.50289,78.89477,0.440777,5.95485,-3.681761,0.20536,150.632161,-0.84607,-17.71044,19.79501,-10.41371,0.6079,-1.52343,-7.044713,-1.666818,0
4668,Left,85.48274,2192.049332,5.4862,77.74157,0.446091,6.09078,-4.074049,1.390039,144.54076,-0.8836,-18.08623,20.32903,-13.51194,0.20302,-0.72355,-7.519621,-1.045135,0
4669,Left,83.14271,2098.610324,5.5097,75.468,0.458915,5.90275,-0.604319,-0.185188,152.378359,-0.77607,-19.50993,21.1458,-10.34493,3.32287,-1.81006,-4.335601,-2.041898,0
4670,Left,82.84733,2152.112562,5.42571,74.91555,0.460464,6.00655,-0.720094,0.682358,156.436712,-0.92249,-18.92064,22.01009,-8.9726,3.18176,-1.03799,-4.364302,-0.931351,0
4671,Left,84.02043,2164.05633,5.41044,76.05535,0.45194,6.22182,-1.024787,1.244753,158.616814,-0.79307,-16.54922,22.88005,-8.42197,3.08543,-0.34616,-4.244283,-0.275765,0
4672,Left,87.05397,2108.748124,5.52488,78.87035,0.43961,5.98529,-4.040045,2.618319,155.439734,-0.706,-14.6354,22.67182,-9.74367,0.55063,0.9105,-6.870384,0.868696,0
4673,Left,83.78497,2175.632097,5.45647,75.88243,0.454954,6.05122,-1.918293,1.485173,160.076813,-0.94793,-16.56942,23.38753,-7.96674,2.29867,-0.2367,-5.128126,0.051545,0
4674,Left,75.81889,1421.987987,5.12832,69.78318,0.495316,6.8023,-2.634057,2.775283,90.961142,-1.30547,-45.44684,1.91421,-19.73363,-1.06724,-0.41527,-11.085428,-0.839205,2
4675,Left,84.62525,2125.149586,5.47418,76.25579,0.452054,6.04472,-2.250719,1.567011,143.451654,-0.81352,-19.94887,19.50025,-13.36615,1.72619,-0.47625,-6.071216,-0.839103,0
4676,Left,86.40016,2140.537885,5.61185,77.35025,0.446015,5.86044,-3.010018,1.503462,142.407595,-0.8458,-17.15836,21.24387,-15.18682,1.38207,-0.71429,-6.322592,-1.2208,0
4677,Left,70.65269,2147.357196,5.03412,63.39606,0.546805,5.87795,3.53291,-0.971648,330.981277,-1.15302,-76.61886,-18.89942,11.74292,1.93494,-1.07692,-10.545333,1.139624,1
4678,Left,84.43743,2171.311218,5.53321,76.17625,0.45141,6.14156,-1.27284,1.267886,147.966278,-0.99558,-19.2104,20.12647,-11.70323,2.75561,-0.79898,-4.971455,-0.842441,0
4679,Left,70.54912,2214.506392,5.02609,64.08488,0.544638,5.80479,3.775892,-0.552988,330.339559,-1.27382,-75.36449,-18.10155,11.45375,2.26254,-0.83363,-10.018079,1.50253,1
4680,Left,72.23487,2227.273245,4.95123,65.6655,0.532491,5.79656,2.340723,0.491408,329.589287,-1.24352,-73.00957,-18.27253,11.87556,1.04559,0.2032,-11.000631,2.625746,1
4681,Left,85.37111,2175.849357,5.49542,77.48983,0.445322,6.13999,-1.804815,2.017293,147.900735,-0.92979,-18.14367,20.13934,-11.80552,2.31395,-0.04854,-5.28858,-0.110438,0
4682,Left,84.79157,2184.125747,5.38941,74.90792,0.450905,6.51371,-1.06269,0.647347,174.805712,-0.95711,-15.99343,23.25537,-1.96284,3.0813,-0.52664,-4.2556,0.290948,0
4683,Left,71.54333,1868.770292,5.12977,64.82482,0.533926,6.25905,1.770335,-0.074963,333.162491,-1.03581,-70.5909,-15.55835,8.91209,0.88009,-0.36226,-11.260085,1.542143,1
4684,Left,73.16212,1283.791015,5.00603,67.25474,0.511773,6.74028,-0.364511,1.801367,125.225986,-1.21873,-41.2227,9.33784,-10.94201,1.23759,-0.48417,-8.111233,-0.196009,2
4685,Left,69.93098,2030.667929,5.03319,64.12664,0.542949,6.23378,2.565998,-0.063565,322.675043,-1.03452,-72.37335,-15.46505,13.22745,1.37082,0.00913,-10.757735,2.332665,1
4686,Left,69.48579,2094.999562,5.0848,63.08313,0.551065,6.02184,3.824759,-0.905376,322.74805,-1.04845,-76.26575,-17.64347,14.99816,2.27756,-0.63725,-10.19492,1.797178,0
4687,Left,70.88956,2143.785213,4.90074,65.15378,0.535938,6.37208,0.620661,2.005064,328.96874,-0.9824,-73.40638,-17.95824,11.94595,-0.64501,1.8587,-12.849357,4.178274,1
4688,Left,71.28216,2104.952869,5.1161,64.71774,0.535172,6.19635,3.612293,-0.403135,332.14566,-0.97068,-74.05429,-18.76462,10.94859,2.28416,-0.43046,-10.03883,1.57689,1
4689,Left,85.94823,2094.577787,5.39785,77.84295,0.441132,6.31441,-1.571203,0.841477,165.289032,-0.72672,-17.22458,20.34127,-4.99622,2.51472,-0.36793,-4.902723,-0.062415,0
5116,Left,83.51419,1847.058053,5.42415,76.36112,0.457329,5.67449,0.237445,-0.731435,147.613159,-1.1204,-27.96911,12.40607,-7.0641,3.31478,-2.39101,-4.969648,-1.994024,0
5117,Left,83.30245,1888.007693,5.40234,75.6954,0.458507,5.91019,-1.511499,1.379347,147.327304,-1.04327,-26.46167,14.12186,-8.15705,1.79357,-0.44252,-6.476343,-0.08589,0
5118,Left,75.19,1305.433264,5.14376,68.45135,0.508629,5.80134,1.06449,0.807902,116.04088,-1.41745,-42.77648,7.16481,-11.21993,2.56931,-1.601,-6.865252,-1.203469,2
5119,Left,82.91008,1934.537098,5.3986,75.01423,0.461262,5.95475,-1.9031,1.473613,153.542455,-0.86627,-22.73808,18.3345,-8.38819,1.73763,-0.19839,-6.217462,-0.033842,0
5120,Left,73.73398,1284.194937,5.10999,67.39753,0.518595,5.68739,2.913875,-0.663658,108.177037,-1.3799,-47.4468,4.47083,-8.67922,3.87448,-2.72176,-5.83576,-2.213968,2
5121,Left,83.99288,1829.368053,5.41063,76.79722,0.45295,5.87095,0.040194,0.739163,161.430916,-0.9288,-27.13226,12.47335,-3.77071,3.18695,-0.55642,-5.032658,0.062557,0
5122,Left,69.46552,2076.975703,5.24824,64.15894,0.547695,5.90853,2.54343,0.590891,335.525278,-1.03102,-70.61291,-12.70544,6.59083,1.72628,0.06669,-10.36653,1.776816,4
5123,Left,69.60951,2035.648007,5.29145,64.11077,0.548282,5.79354,3.138734,0.654955,335.996841,-1.08882,-71.57673,-13.54501,6.83304,2.24947,0.08986,-9.930742,1.880871,4
5124,Left,67.77672,1781.782199,5.25756,62.16359,0.565487,5.67399,3.615909,-0.266453,349.35918,-1.04101,-73.48528,-11.75442,2.58236,2.50935,-1.07423,-9.79963,0.19565,4
5125,Left,84.36484,2072.384898,5.45224,76.75769,0.450204,6.05724,-0.437811,0.652584,167.817691,-0.97181,-18.53036,20.59655,-4.16882,3.50277,-0.71516,-3.991554,-0.097859,0
5126,Left,73.98603,1321.233889,5.08065,66.26991,0.521352,5.73115,2.10814,0.44538,131.721644,-1.43662,-38.90333,13.56768,-12.9991,3.80292,-2.10509,-5.191337,-1.879169,2
5127,Left,85.87175,2086.88588,5.50597,77.98438,0.444988,5.88611,-1.838818,1.366697,139.55686,-0.82279,-22.64588,15.57977,-12.15304,1.91027,-0.56621,-6.106776,-0.81515,0
5146,Left,72.05341,1265.780203,5.24815,64.39887,0.53583,5.7674,1.727898,0.297169,145.046708,-1.42123,-40.81522,14.6106,-8.70374,3.45546,-1.86997,-5.942231,-1.260783,2
5147,Left,68.14117,1941.253211,5.33635,61.47188,0.565638,6.00948,1.751475,1.836532,345.838097,-1.15896,-74.78347,-13.01969,3.90307,0.72834,0.86828,-12.005021,2.540787,1
5148,Left,83.30612,1963.507031,5.46743,75.3272,0.458851,6.05658,-2.775878,2.259532,156.558796,-1.04616,-20.92466,19.71977,-7.90469,1.15034,0.38762,-6.764989,0.837142,0
5149,Left,82.97338,1997.940039,5.37086,75.43441,0.460819,5.92511,-2.234275,2.475614,129.210791,-1.1047,-28.68072,12.31308,-13.32875,0.90463,0.08312,-7.588605,0.08125,0
5150,Left,83.35278,2015.085721,5.42058,75.67231,0.459654,5.74259,-0.863571,0.823091,131.292371,-1.13127,-27.98687,12.79985,-12.97115,2.28414,-1.44577,-6.093073,-1.4999,0
5151,Left,75.11382,1364.89018,5.27541,67.90341,0.507843,6.18501,-0.639518,2.000001,120.590188,-1.16291,-37.53246,12.25457,-17.61469,1.55681,-0.78333,-7.687964,-1.181225,2
5152,Left,73.10095,1365.146061,5.09099,66.52389,0.521932,6.01545,0.746091,1.697895,98.294163,-1.30643,-48.23605,4.35173,-17.32698,1.76278,-1.17709,-8.202133,-1.422262,2
5153,Left,83.88522,1997.794792,5.37727,75.46787,0.457266,5.88692,-1.131847,1.412498,153.426672,-1.14458,-20.77194,19.5921,-9.05115,2.59483,-0.58698,-5.105457,-0.211613,0
5154,Left,83.04672,1840.760161,5.38498,75.42223,0.457421,6.19903,-0.73656,3.098271,153.635275,-1.0658,-24.41612,15.9754,-7.23619,2.66934,1.19403,-5.364615,1.794572,0
5155,Left,72.27715,1328.779566,5.17771,65.70934,0.526455,6.07114,3.097146,1.418235,123.069492,-1.37693,-45.31908,8.18402,-9.88418,4.27074,-0.88798,-5.358913,-0.359366,2
5156,Left,82.12045,1891.270294,5.35563,75.20477,0.462008,6.06765,-1.183355,1.454707,142.347171,-1.11461,-30.04785,11.1578,-7.58658,1.75605,-0.40033,-6.791518,0.087708,0
5157,Left,73.17443,1239.424338,5.20696,66.8017,0.519022,6.0965,0.028954,-0.028253,153.669871,-1.3737,-35.85451,16.14855,-7.13457,2.24586,-1.99438,-6.698016,-1.314127,2
5158,Left,82.07537,1848.756924,5.54406,74.28525,0.466447,5.88405,-1.164153,3.045761,152.416516,-1.04548,-23.01934,18.98186,-9.13918,2.54306,1.02393,-5.531499,1.408726,0
5159,Left,83.26019,1966.778074,5.5093,75.03152,0.460594,5.92762,-2.061473,2.645555,137.41068,-1.00919,-21.61741,19.33643,-16.37048,1.79224,0.08303,-6.182475,-0.292567,0
5160,Left,85.41584,2066.697499,5.4406,77.61583,0.447622,5.88374,-2.627952,1.609169,138.140505,-1.08938,-21.22611,17.45328,-14.42985,1.22872,-0.79717,-6.636823,-0.981254,0
5161,Left,68.82482,2078.9687,5.2727,63.05985,0.561571,5.40005,1.299666,-0.111981,310.110716,-1.22821,-71.98815,-11.1093,15.69493,0.49177,-0.02523,-11.748448,2.690577,4
5162,Left,86.04844,2162.35366,5.43249,78.95006,0.44253,5.79515,-1.950414,1.113107,140.337837,-0.98234,-22.19706,15.60745,-11.95753,1.76749,-0.9433,-6.104714,-1.030138,0
5163,Left,83.65448,2051.224424,5.41632,76.24689,0.455611,5.85215,-0.363264,0.689715,149.237241,-1.01307,-23.35379,16.71871,-9.17445,3.1326,-1.13671,-4.766978,-0.955846,0
5164,Left,85.18855,2080.323278,5.45673,78.70435,0.445164,5.96958,-3.294226,2.687796,141.657319,-0.91878,-23.74352,14.51225,-10.56627,0.41722,0.69444,-7.710164,0.78918,0
5165,Left,83.05859,2030.360712,5.32888,75.84364,0.456563,6.14138,-1.440943,2.253498,135.877306,-1.16224,-24.00226,16.23784,-14.46733,1.99578,-0.28427,-5.974283,-0.354543,0
5184,Left,83.34132,1813.006374,5.48314,76.37966,0.458324,5.7792,-2.898541,0.175614,151.360206,-0.77102,-26.73805,13.813,-6.81642,0.55573,-1.17565,-7.861997,-1.046829,0
5185,Left,82.4739,2034.973436,5.48895,74.93822,0.463888,5.83158,-2.231645,1.106657,155.270949,-0.66702,-22.16529,19.37639,-8.25701,1.56603,-0.32631,-6.423184,-0.374143,0
5186,Left,66.92473,2159.569631,5.37219,61.46615,0.574957,5.59791,2.686113,1.391633,336.367447,-1.02365,-79.80827,-15.99261,7.93355,1.23185,0.93698,-11.813767,2.811397,4
5187,Left,69.29119,2218.772155,5.06047,62.83703,0.556939,5.6063,4.057483,0.845388,310.694884,-1.24289,-70.77984,-10.90103,15.11339,2.95641,0.80575,-8.890487,3.541842,4
5188,Left,72.81472,1437.112767,5.21474,66.29444,0.521982,6.26146,-1.49745,2.137368,135.085961,-1.1181,-37.93148,14.6665,-12.74768,0.67183,-0.20878,-8.608188,-0.168274,2
5189,Left,83.44356,1875.930231,5.45562,74.8348,0.46139,5.78293,-0.410035,0.595767,147.956075,-0.90013,-27.06454,14.03095,-7.80512,2.81873,-0.99626,-5.514686,-0.802768,0
5190,Left,71.72776,1330.568032,5.1143,65.2313,0.534866,5.66347,1.721188,0.357792,130.746376,-1.40164,-45.13534,10.09115,-9.54335,2.95848,-1.86329,-6.644153,-1.347656,2
5191,Left,83.83936,1958.404949,5.47383,76.37774,0.455603,5.76047,-0.245701,0.989415,159.835502,-1.11904,-25.73415,14.33678,-4.7824,3.10059,-0.59657,-5.06809,0.133094,0
5192,Left,66.61814,1895.854389,5.32514,60.99962,0.577106,5.75678,2.033934,0.287444,338.366936,-0.98487,-79.93914,-15.64544,7.10548,0.55762,-0.12518,-12.538563,1.565394,4
5193,Left,82.49928,1795.854818,5.40356,74.78234,0.462501,6.10148,-2.223273,2.348691,142.210905,-0.7926,-26.94257,14.35107,-9.97666,1.09946,0.54934,-7.293712,0.551044,0
5194,Left,81.91868,1983.097566,5.64116,73.71175,0.469234,5.77174,-0.440938,0.641723,155.924396,-0.61473,-25.91143,16.59312,-6.71213,3.07151,-0.57688,-5.339363,-0.560527,0
5195,Left,83.50269,1862.657379,5.4433,76.45945,0.456285,5.82224,-1.774823,1.246086,152.065647,-0.8635,-23.44375,16.74725,-8.19583,1.83869,-0.38783,-6.171571,-0.22345,0
5196,Left,71.40837,2257.2105,5.18729,65.32901,0.539047,5.57369,1.789905,0.949333,326.825317,-1.02579,-68.43661,-12.34343,9.31654,1.15684,0.63737,-10.665886,2.615988,4
5197,Left,68.9521,2158.214468,5.23236,62.28428,0.560542,5.60805,5.039339,-1.316567,325.671216,-1.19595,-76.25689,-15.60087,12.13355,3.59491,-1.41397,-8.898372,0.847554,4
5198,Left,83.73586,1943.94285,5.46779,76.23451,0.454787,6.08313,-2.96343,2.398979,150.59981,-0.78953,-20.81304,19.1145,-9.99268,0.98693,0.59844,-6.912915,0.600036,0
5199,Left,71.58915,1327.945798,5.2598,64.39778,0.535807,5.94059,1.099352,1.189855,140.955905,-1.24837,-37.87514,17.5458,-12.55461,3.12367,-1.19069,-6.044808,-1.064726,2
5200,Left,68.40575,2098.017057,5.30251,61.9223,0.56268,5.86605,3.655302,-0.46488,327.646627,-1.09951,-78.58292,-17.4634,12.49048,2.15417,-0.49049,-10.758525,1.78034,4
5223,Left,68.0828,1393.10901,5.34333,63.06211,0.565996,4.98812,0.906156,1.313404,160.860501,-1.59386,-46.86392,14.9782,-4.57209,2.29394,-0.73447,-7.619391,0.5065,2
5224,Left,63.66936,2280.093141,6.3257,59.94418,0.620298,4.05973,-1.282851,0.369699,350.760773,-0.54879,-90.11993,-15.84233,2.96189,-2.41664,0.05312,-16.929397,0.889549,4
5225,Left,67.93939,1382.691587,5.42012,62.13458,0.568589,5.15904,2.016294,0.204448,145.792408,-1.57389,-47.40873,15.00131,-8.83209,3.36805,-2.11746,-6.691577,-1.358403,2
5226,Left,61.06202,2016.068205,5.83798,57.07881,0.639282,4.52405,2.159053,1.494708,334.650307,-1.09591,-88.47261,-9.57882,5.67418,0.52312,0.80074,-13.522915,2.491107,4
5227,Left,76.7549,2022.022881,5.82137,70.2622,0.501637,5.3045,-0.632093,3.054878,150.485949,-1.21285,-30.29868,18.27903,-9.46067,2.70225,0.86918,-6.245518,1.378312,0
5228,Left,66.00695,2172.279105,5.80511,61.78897,0.591588,4.40887,0.160774,1.138418,317.772637,-1.3282,-74.89394,-7.33292,8.47815,-0.28258,0.46492,-13.063894,2.62612,4
5229,Left,69.58421,1415.089323,5.08329,62.827,0.560606,5.03003,1.116189,3.414496,134.590093,-1.8165,-44.2929,16.37694,-14.34898,2.44737,0.21321,-7.046242,0.88603,2
5230,Left,77.31396,2020.405787,6.03493,70.33382,0.499156,5.36317,-1.229622,2.982245,154.19387,-1.14314,-27.70344,20.39481,-9.05906,2.57156,0.90094,-6.40151,1.374968,0
5231,Left,65.46134,2078.551451,6.08531,59.62473,0.599972,4.68932,3.701203,0.097791,335.310925,-0.9365,-85.06658,-15.57717,8.30355,2.51549,-0.15168,-11.549115,1.558332,4
5232,Left,78.96148,2185.753861,5.82959,71.7671,0.491489,5.30327,-2.915252,4.771872,123.841918,-1.29585,-31.87537,14.75666,-19.48155,0.42473,1.57067,-8.788507,1.323813,0
5233,Left,66.1719,2204.599993,6.12986,61.02451,0.593513,4.66112,-0.371165,2.080265,314.253333,-0.9583,-76.83949,-8.83808,11.53694,-0.62626,1.98014,-14.016071,4.113781,4
5234,Left,77.5688,2040.456799,6.01274,69.71204,0.500701,5.27703,-0.305985,1.979458,168.536069,-1.12405,-26.63041,21.76607,-4.04599,3.50598,0.39865,-5.32503,1.262261,0
5235,Left,77.34929,2079.34631,6.06276,70.24695,0.500113,5.33638,-1.852888,2.306139,153.664824,-1.00335,-30.74364,17.53926,-7.82666,1.76045,0.50915,-7.557369,0.916155,0
5236,Left,70.05882,1346.517758,5.59152,64.03976,0.553798,5.0877,-1.312335,1.282201,182.284039,-1.51568,-41.88215,17.32316,0.60819,0.86392,-0.25631,-8.981536,1.389831,2
5237,Left,77.64908,2065.823285,6.06434,70.89047,0.497245,5.23249,-1.557969,1.822254,158.989255,-0.8332,-27.85269,19.87796,-7.01831,2.27772,0.29541,-6.730195,0.578214,0
5238,Left,77.89493,2057.174019,6.08063,71.45484,0.495646,5.24375,-2.155085,3.478706,143.133146,-1.27923,-32.74384,14.68044,-9.83796,1.32196,1.17421,-8.161496,1.736692,0
5239,Left,64.48648,2154.958683,6.04093,59.28114,0.61132,4.16601,3.773134,0.34656,323.286229,-1.27547,-80.15914,-8.01611,7.71205,2.98322,-0.30059,-10.464791,1.688183,4
5240,Left,65.28212,2279.96447,6.01078,60.71099,0.604119,4.00433,1.349419,0.81082,317.809717,-1.32304,-80.07678,-9.62331,10.71256,0.63545,0.34927,-12.733005,2.675226,4
5241,Left,77.66286,2064.843562,6.14823,70.19951,0.499189,5.27784,-1.243218,1.513839,157.947351,-1.22363,-29.54687,18.55769,-6.80288,2.51778,-0.36842,-6.751749,0.306601,0
5242,Left,66.90327,1960.075651,5.23268,61.95313,0.576636,5.24972,1.946472,-0.104377,343.26025,-1.08663,-79.83819,-15.64926,5.31674,0.40928,-0.74165,-12.42994,0.842765,4
5243,Left,80.97068,1847.638203,5.395,73.86277,0.472069,5.83277,-2.235923,1.531677,154.300127,-0.89787,-27.59564,15.42418,-6.71697,1.01526,-0.03358,-7.390233,0.326741,0
5244,Left,70.13777,1313.005901,5.24025,64.13953,0.541707,6.0571,1.350176,1.744571,121.659593,-1.1942,-45.40762,11.24048,-15.23595,2.70681,-0.8486,-7.110985,-0.998127,2
5245,Left,65.50893,1967.885574,5.33456,60.09926,0.590275,5.36566,2.824732,-0.548342,329.784537,-1.02806,-82.63158,-15.37005,10.29182,1.09951,-0.68459,-12.136992,1.287223,4
5246,Left,70.54932,1226.315538,5.22793,64.16434,0.540879,5.9528,2.144491,0.483151,117.648001,-1.14199,-45.39656,11.07855,-17.53387,3.43471,-2.15505,-6.321794,-2.665941,2
5247,Left,80.48054,1806.845204,5.52248,72.54952,0.47877,5.71916,-2.322986,2.35808,147.365015,-1.00496,-24.91899,19.33072,-11.30792,1.27904,0.25049,-7.029096,0.335786,0
5248,Left,69.1314,1262.276608,5.20227,63.24655,0.548573,6.12633,2.334482,0.913199,119.489332,-1.10829,-47.43703,10.65627,-15.58465,3.40862,-1.5628,-6.514794,-1.894954,2
5249,Left,80.34965,1808.906932,5.4231,72.96309,0.476643,5.70405,0.473737,2.089833,144.355854,-1.07554,-27.1747,16.68276,-10.90867,3.60025,-0.03652,-4.63203,0.140463,0
5250,Left,80.71752,1898.167874,5.43464,74.04325,0.474034,5.68637,-2.966413,2.1964,144.113942,-1.04311,-26.91226,16.46647,-10.8828,0.42256,0.09817,-7.964209,0.25008,0
